fpr,tpr,threshold
0.0028716847217033,0.0215977101223002,0.8480250637507152
0.0028716847217033,0.0224650880388585,0.8470023745019466
0.0028950317519611,0.0224650880388585,0.8469963024765805
0.0028950317519611,0.0225518258305143,0.846949698392932
0.0029183787822189,0.0225518258305143,0.8469175782247758
0.0029183787822189,0.0226385636221701,0.8469034360592727
0.0030117669032499,0.0226385636221701,0.8468223354593676
0.0030117669032499,0.0228120392054818,0.8465258679538633
0.0030818079940231,0.0228120392054818,0.8462013470319021
0.0030818079940231,0.0232457281637609,0.8457456801345317
0.0031285020545386,0.0232457281637609,0.8455375419914254
0.0031285020545386,0.0234192037470726,0.8454201740627068
0.0031518490847964,0.0234192037470726,0.8454170034758594
0.0031518490847964,0.0235059415387284,0.845326294350843
0.0031985431453119,0.0235059415387284,0.8452225121269236
0.0031985431453119,0.02367941712204,0.8451596022095165
0.0032218901755696,0.02367941712204,0.8451260274025647
0.0032218901755696,0.0237661549136958,0.8451094453362251
0.0032452372058274,0.0237661549136958,0.8450704194476129
0.0032452372058274,0.0239396304970075,0.8448423749673513
0.0033152782966006,0.0239396304970075,0.8447271876831087
0.0033152782966006,0.0240263682886633,0.8446501885131931
0.0033386253268584,0.0240263682886633,0.8446085804907747
0.0033386253268584,0.0242865816636308,0.8444325734262103
0.0033619723571161,0.0242865816636308,0.844400812146088
0.0033619723571161,0.0244600572469424,0.8442109121400803
0.0033853193873739,0.0244600572469424,0.8442050044825067
0.0033853193873739,0.0247202706219099,0.844058641904269
0.0034086664176316,0.0247202706219099,0.843999536551683
0.0034086664176316,0.0248937462052216,0.8438496849755838
0.0034320134478894,0.0248937462052216,0.8438184920593972
0.0034320134478894,0.0249804839968774,0.8437819593640544
0.0034553604781471,0.0249804839968774,0.8436471861409917
0.0034553604781471,0.025153959580189,0.8434098749156866
0.0035020545386626,0.025153959580189,0.8433663183795729
0.0035020545386626,0.0253274351635007,0.8432369930002395
0.0035954426596936,0.0253274351635007,0.8430095041072239
0.0035954426596936,0.0255876485384682,0.8427364745518227
0.0036187896899514,0.0255876485384682,0.8426970550868
0.0036187896899514,0.0257611241217798,0.8426313058566525
0.0036421367202091,0.0257611241217798,0.842630940337191
0.0036421367202091,0.0259345997050915,0.8424679621905111
0.0036654837504669,0.0259345997050915,0.8423922481256524
0.0036654837504669,0.0267152398299939,0.8418569242778934
0.0036888307807246,0.0267152398299939,0.8418168324442168
0.0036888307807246,0.0268887154133055,0.8413799385708217
0.0037121778109824,0.0268887154133055,0.8413410396868296
0.0037121778109824,0.0269754532049614,0.8412834180865856
0.0037588718714979,0.0269754532049614,0.8410696907135534
0.0037588718714979,0.0270621909966172,0.8410228671116047
0.0038055659320134,0.0270621909966172,0.8409186317715991
0.0038055659320134,0.027148928788273,0.8408491324135934
0.0038289129622711,0.027148928788273,0.8408303119069813
0.0038289129622711,0.0274958799548963,0.8406207891554596
0.0038522599925289,0.0274958799548963,0.8405524571505576
0.0038522599925289,0.0278428311215196,0.8400960318883485
0.0038989540530444,0.0278428311215196,0.8399852599555071
0.0038989540530444,0.0281897822881429,0.8399042618198357
0.0039223010833022,0.0281897822881429,0.8398058957719655
0.0039223010833022,0.0283632578714545,0.8394260130971829
0.0039689951438177,0.0283632578714545,0.8392399567841344
0.0039689951438177,0.0285367334547662,0.8391736651428436
0.0040156892043332,0.0285367334547662,0.83916909433004
0.0040156892043332,0.0287102090380778,0.838869213291595
0.0041090773253642,0.0287102090380778,0.8386280001545308
0.0041090773253642,0.0287969468297337,0.8385922993642678
0.0042258124766529,0.0287969468297337,0.8384955346211046
0.0042258124766529,0.0294908491629803,0.8377089137511079
0.0042725065371684,0.0294908491629803,0.8376924411195837
0.0042725065371684,0.0297510625379477,0.837545569200371
0.0043658946581994,0.0297510625379477,0.8372974762475751
0.0043658946581994,0.0298378003296036,0.837223061340979
0.0044359357489727,0.0298378003296036,0.8369464521826357
0.0044359357489727,0.030098013704571,0.8367285354971659
0.0044592827792304,0.030098013704571,0.8367224552408978
0.0044592827792304,0.0301847514962269,0.8366861189610778
0.0045059768397459,0.0301847514962269,0.8365828008007276
0.0045059768397459,0.0304449648711943,0.8362590730008881
0.0045993649607769,0.0304449648711943,0.8359641766162238
0.0045993649607769,0.0305317026628502,0.8357999618262699
0.0046227119910347,0.0305317026628502,0.8357739924603932
0.0046227119910347,0.030618440454506,0.8357733950822948
0.0046460590212924,0.030618440454506,0.8357416601132952
